timestamp,timestamp,trackNumber,e1.x,e1.y,e1.z,e1.latitude,e1.longitude,e1.altitude,e1.xdot,e1.ydot,e1.zdot,e1.velocityEast,e1.velocityNorth,e1.velocityUp,e1.groundSpeed,e1.heading,e1.trackQuality,e1.category,e1.is3d,e1.isDeadReckon,e1.trackId,e1.specificType,e1.platform,e1.activity,e1.timestampMicro,e8.mode4,e11.isSimulated,e11.isEmergency,e11.isSpecialProcessing,e11.isFlightPlan,e11.isExercise,e11.isManeuver,e11.isTest,e11.isNonRealTime,e15.sourceId,e18.a1,e18.a2,e18.a3,e18.a4,e18.a5,e18.a6,e18.b2,e18.b3,e18.b4,e18.b5,e18.b6,e18.c3,e18.c4,e18.c5,e18.c6,e18.d4,e18.d5,e18.d6,e18.e5,e18.e6,e18.f6,e3.dropTrack,e7.mode3a,e12.callsign,e10.aircraftICAOType,e14.destinationAerodrome,e23.response,e23.nationalOrigin,e23.platformIdNumber,e23.mode1Code,e23.derivedMode1,e23.derivedMode2,e23.derivedMode3a,e23.derivedMode3c,e9.aircraftAddress,e13.originAerodrome
1743529371,2025-04-01 17:42:51,44642,1198379.762,-5307017.488,3335482.819,31.68263145,-77.27542886,9418.32,102.313942,-84.719902,-170.40889,81.14033917,-200.2524399,1.98e-06,216.0666,157.9427,7,Air,TRUE,FALSE,Suspect,0,0,0,815362,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4649330.551,656086.3075,-415127.9349,0,0,0,1892007.443,1838391.535,0,0,0,3634269.336,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529383,2025-04-01 17:43:03,44642,1199597.874,-5308020.828,3333461.393,31.66124235,-77.26524558,9418.32,102.31498,-84.639656,-170.448151,81.14034662,-200.2524478,-4.01E-06,216.0667,157.9427,7,Air,TRUE,FALSE,Suspect,0,0,0,683376,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4649028.885,656878.8297,-415298.9876,0,0,0,1890902.232,1837628.861,0,0,0,3635676.213,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529394,2025-04-01 17:43:14,44642,1200714.128,-5308939.423,3331608.608,31.64164192,-77.25591596,9418.32,102.315895,-84.566116,-170.484085,81.14034507,-200.2524357,2.86e-06,216.0666,157.9427,7,Air,TRUE,FALSE,Neutral,0,0,0,566109,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4648752.174,657605.2006,-415455.2394,0,0,0,1889890.18,1836929.08,0,0,0,3636964.975,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529403,2025-04-01 17:43:23,44642,1201699.764,-5309749.857,3329972.315,31.62433514,-77.24767974,9418.32,102.316681,-84.501175,-170.515823,81.14034439,-200.2524462,-5.48E-06,216.0667,157.9427,7,Air,TRUE,FALSE,Neutral,0,0,0,162962,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4648507.628,658246.6702,-415592.812,0,0,0,1888997.144,1836310.483,0,0,0,3638102.557,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529420,2025-04-01 17:43:40,44642,1203345.759,-5311116.755,3327215.471,31.59518365,-77.23396354,9418.32,100.690948,-85.137039,-171.166046,79.38915252,-200.9531293,-4.78E-06,216.0667,158.4429,7,Air,TRUE,FALSE,Neutral,0,0,0,313502,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4648098.788,659319.9766,-415818.788,0,0,0,1887490.627,1835268.139,0,0,0,3640017.914,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529429,2025-04-01 17:43:49,44642,1204287.642,-5311909.071,3325620.198,31.57831898,-77.22614219,9418.32,100.691429,-85.074158,-171.197021,79.38915219,-200.9531258,2.34e-06,216.0666,158.4429,7,Air,TRUE,FALSE,Neutral,0,0,0,639152,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4647864.584,659935.6354,-415945.4642,0,0,0,1886617.213,1834665.081,0,0,0,3641125.533,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529443,2025-04-01 17:44:03,44642,1205732.009,-5313122.924,3323173.334,31.55245743,-77.21415103,9418.32,100.692131,-84.977715,-171.244507,79.38915515,-200.9531301,-1.20E-07,216.0667,158.4429,7,Air,TRUE,FALSE,Neutral,0,0,0,943973,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4647505.077,660879.8997,-416139.048,0,0,0,1885278.854,1833739.089,0,0,0,3642823.399,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529455,2025-04-01 17:44:15,44642,1206919.377,-5314088.152,3321211.577,31.53172821,-77.20422242,9418.32,105.541695,-82.648682,-169.454834,84.6158868,-198.8088189,1.49e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,456137,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4647209.222,661652.3227,-416303.8486,0,0,0,1884214.353,1832993.481,0,0,0,3644183.755,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529468,2025-04-01 17:44:28,44642,1208294.677,-5315159.267,3319011.578,31.50848694,-77.19261857,9418.32,105.54319,-82.560272,-169.496994,84.61588428,-198.8088192,2.95e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,445070,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4646866.187,662541.4038,-416503.1632,0,0,0,1883032.773,1832152.942,0,0,0,3645708.37,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529479,2025-04-01 17:44:39,44642,1209509.012,-5316104.047,3317068.644,31.48796611,-77.18237535,9418.32,105.544479,-82.482201,-169.534195,84.61588428,-198.8088175,3.03e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,914735,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4646562.976,663326.5616,-416678.575,0,0,0,1881990.352,1831409.8,0,0,0,3647054.002,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529491,2025-04-01 17:44:51,44642,1210795.854,-5317104.242,3315009.272,31.46622032,-77.17152307,9418.32,105.545807,-82.39946,-169.573593,84.6158804,-198.8088142,3.2e-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,68841,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4646241.326,664158.7369,-416863.8722,0,0,0,1880886.58,1830621.285,0,0,0,3648479.423,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529503,2025-04-01 17:45:03,44642,1212040.657,-5318070.793,3313016.744,31.44518512,-77.16102784,9418.32,105.547066,-82.31942,-169.611694,84.61588278,-198.8088257,-4.45E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,829471,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4645929.859,664963.8609,-417042.5383,0,0,0,1879819.731,1829857.546,0,0,0,3649857.74,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529514,2025-04-01 17:45:14,44642,1213169.236,-5318946.282,3311209.88,31.42611399,-77.15151465,9418.32,105.54818,-82.246849,-169.646194,84.6158851,-198.8088167,4.98e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,485387,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4645647.194,665693.9272,-417204.0309,0,0,0,1878853.221,1829164.277,0,0,0,3651106.914,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529527,2025-04-01 17:45:27,44642,1214605.01,-5320058.932,3308910.707,31.40185215,-77.13941491,9418.32,105.549553,-82.15451,-169.690079,84.61588388,-198.8088196,-1.88E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,45713,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4645287.208,666622.8701,-417408.8081,0,0,0,1877624.653,1828281.161,0,0,0,3652695.468,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529540,2025-04-01 17:45:40,44642,1215931.905,-5321086.081,3306785.385,31.37943035,-77.12823563,9418.32,105.550789,-82.069176,-169.730606,84.61588568,-198.8088258,2.6e-06,216.0667,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,577764,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4644954.142,667481.5238,-417597.3837,0,0,0,1876490.258,1827463.871,0,0,0,3654162.93,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529550,2025-04-01 17:45:50,44642,1216997.597,-5321910.248,3305078.091,31.36142251,-77.11925903,9418.32,105.55175,-82.000626,-169.763138,84.61588413,-198.8088272,-3.42E-06,216.0667,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,643475,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4644686.376,668171.2566,-417748.37,0,0,0,1875579.874,1826806.673,0,0,0,3655341.08,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529561,2025-04-01 17:46:01,44642,1218180.277,-5322824.073,3303183.011,31.34143795,-77.10929911,9418.32,105.552788,-81.924553,-169.79921,84.61587993,-198.8088228,2.04e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,812994,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4644388.94,668936.8183,-417915.4429,0,0,0,1874570.282,1826076.502,0,0,0,3656648.107,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529575,2025-04-01 17:46:15,44642,1219673.809,-5323976.848,3300789.301,31.31620106,-77.09672448,9418.32,105.554062,-81.828468,-169.844742,84.61588129,-198.8088207,-2.82E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,918072,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4644012.914,669903.7638,-418125.696,0,0,0,1873296.441,1825153.176,0,0,0,3658297.974,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529586,2025-04-01 17:46:26,44642,1220850.424,-5324884.054,3298903.076,31.29631928,-77.08682057,9418.32,105.555038,-81.752769,-169.880585,84.61588641,-198.8088183,2e-08,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,31034,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4643716.353,670665.6633,-418290.7565,0,0,0,1872293.757,1824424.791,0,0,0,3659597.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529598,2025-04-01 17:46:38,44642,1222063.107,-5325818.176,3296958.641,31.27582827,-77.07661532,9418.32,105.556007,-81.674744,-169.917511,84.61588497,-198.8088202,-1.41E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,488322,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4643410.4,671451.0387,-418460.3453,0,0,0,1871261.141,1823673.18,0,0,0,3660935.789,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529609,2025-04-01 17:46:49,44642,1223280.739,-5326755.197,3295005.872,31.25525384,-77.06637072,9418.32,105.556946,-81.596397,-169.954559,84.61587985,-198.8088174,1.78e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,983913,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4643102.893,672239.7415,-418630.083,0,0,0,1870225.13,1822917.585,0,0,0,3662279.307,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529623,2025-04-01 17:47:03,44642,1224759.674,-5327892.075,3292633.495,31.23026436,-77.05393073,9418.32,105.558052,-81.501228,-169.999542,84.61588052,-198.8088267,-1.07E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,950408,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4642728.981,673197.8654,-418835.5133,0,0,0,1868967.894,1821998.6,0,0,0,3663910.455,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529635,2025-04-01 17:47:15,44642,1225975.619,-5328825.784,3290682.533,31.20971873,-77.04370542,9418.32,105.558929,-81.422974,-170.036484,84.61588312,-198.8088187,4.66e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,433533,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4642421.221,673985.7472,-419003.81,0,0,0,1867935.128,1821242.015,0,0,0,3665250.981,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529647,2025-04-01 17:47:27,44642,1227300.587,-5329842.181,3288556.177,31.18733104,-77.0325659,9418.32,105.559845,-81.337692,-170.076736,84.61588246,-198.8088267,-5.62E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,946553,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4642085.517,674844.4116,-419186.5765,0,0,0,1866810.688,1820416.547,0,0,0,3666711.124,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529659,2025-04-01 17:47:39,44642,1228575.034,-5330818.801,3286510.452,31.16579721,-77.02185368,9418.32,105.560692,-81.255661,-170.115417,84.61588079,-198.8088277,-4.80E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,987085,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4641762.271,675670.4707,-419361.7652,0,0,0,1865730.044,1819621.529,0,0,0,3668115.014,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529669,2025-04-01 17:47:49,44642,1229632.165,-5331628.131,3284813.225,31.14793541,-77.01296999,9418.32,105.561371,-81.187614,-170.147476,84.61588108,-198.8088227,1.25e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,965848,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4641493.889,676355.7724,-419506.6274,0,0,0,1864834.353,1818961.312,0,0,0,3669279.088,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529682,2025-04-01 17:48:02,44642,1230999.89,-5332674.235,3282616.876,31.12482573,-77.00147874,9418.32,105.562218,-81.099564,-170.188934,84.61588504,-198.8088187,4.65e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,882160,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4641146.311,677242.5584,-419693.44,0,0,0,1863676.412,1818106.088,0,0,0,3670784.607,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529693,2025-04-01 17:48:13,44642,1232197.609,-5333589.373,3280693.097,31.10458854,-76.99141819,9418.32,105.56292,-81.022453,-170.22522,84.61588068,-198.8088183,5.1e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,195900,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4640841.617,678019.245,-419856.4647,0,0,0,1862663.245,1817356.211,0,0,0,3672102.467,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529706,2025-04-01 17:48:26,44642,1233575.364,-5334640.972,3278479.673,31.08130969,-76.97984809,9418.32,105.563698,-80.933739,-170.266937,84.61588378,-198.808819,8.3e-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,207288,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4640490.757,678912.8224,-420043.3425,0,0,0,1861498.777,1816492.523,0,0,0,3673617.796,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529718,2025-04-01 17:48:38,44642,1234750.848,-5335537.265,3276590.79,31.06144853,-76.96997889,9418.32,105.564331,-80.858047,-170.302505,84.61588584,-198.8088198,1.67e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,305196,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4640191.095,679675.3343,-420202.2308,0,0,0,1860506.096,1815754.705,0,0,0,3674910.138,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529729,2025-04-01 17:48:49,44642,1235966.048,-5336462.954,3274637.681,31.04091633,-76.95977848,9418.32,105.564949,-80.779793,-170.339249,84.61588158,-198.8088171,4.82e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,781312,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4639881.009,680463.7273,-420365.9506,0,0,0,1859480.675,1814991.056,0,0,0,3676245.646,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529743,2025-04-01 17:49:03,44642,1237491.644,-5337623.801,3272185.129,31.01513988,-76.94697574,9418.32,105.565689,-80.681541,-170.385361,84.61588367,-198.8088258,1.82e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,188514,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4639491.284,681453.6659,-420570.7191,0,0,0,1858194.501,1814031.061,0,0,0,3677921.545,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529755,2025-04-01 17:49:15,44642,1238718.142,-5338556.029,3270212.935,30.994417,-76.93668559,9418.32,105.566246,-80.602539,-170.422394,84.61588377,-198.8088182,1.3e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,771958,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4639177.617,682249.6601,-420734.7181,0,0,0,1857161.416,1813258.23,0,0,0,3679268.297,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529767,2025-04-01 17:49:27,44642,1239967.353,-5339504.577,3268203.788,30.97331039,-76.92620721,9418.32,105.56678,-80.522072,-170.460098,84.61588158,-198.8088195,1.3e-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,569931,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4638857.82,683060.5198,-420901.1822,0,0,0,1856110.054,1812470.129,0,0,0,3680639.455,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529780,2025-04-01 17:49:40,44642,1241311.323,-5340524.004,3266041.762,30.9506029,-76.91493662,9418.32,105.567322,-80.435493,-170.500641,84.61588292,-198.8088251,-4.05E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,259586,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4638513.405,683933.0258,-421079.6305,0,0,0,1854979.914,1811621.173,0,0,0,3682114.011,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529791,2025-04-01 17:49:51,44642,1242529.14,-5341446.782,3264082.252,30.93002699,-76.90472628,9418.32,105.56778,-80.35704,-170.537338,84.61588198,-198.8088183,5.38e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,759784,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4638200.995,684723.758,-421240.7532,0,0,0,1853956.725,1810850.943,0,0,0,3683449.61,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529803,2025-04-01 17:50:03,44642,1243752.794,-5342373.073,3262112.929,30.90935242,-76.89446926,9418.32,105.568207,-80.278198,-170.574203,84.61588036,-198.80882,1.71e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,317260,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4637886.779,685518.3989,-421402.0942,0,0,0,1852929.456,1810076.096,0,0,0,3684791.095,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529815,2025-04-01 17:50:15,44642,1245065.422,-5343365.697,3259999.952,30.88717464,-76.88346891,9418.32,105.568634,-80.193619,-170.613724,84.61588127,-198.8088239,4.9e-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,711406,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4637549.37,686370.9525,-421574.5516,0,0,0,1851828.418,1809243.882,0,0,0,3686229.542,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529826,2025-04-01 17:50:26,44642,1246282.883,-5344285.415,3258039.737,30.86660476,-76.8732684,9418.32,105.569,-80.115166,-170.650345,84.61588379,-198.8088178,6.25e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,211117,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4637236.105,687161.8171,-421733.9348,0,0,0,1850808.059,1808471.052,0,0,0,3687563.166,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529839,2025-04-01 17:50:39,44642,1247620.514,-5345294.864,3255885.57,30.84400463,-76.86206359,9418.32,105.569359,-80.028961,-170.690567,84.6158792,-198.8088197,3.88e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,839713,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4636891.565,688030.8788,-421908.4182,0,0,0,1849687.94,1807620.888,0,0,0,3689027.825,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529852,2025-04-01 17:50:52,44642,1248964.146,-5346307.738,3253721.241,30.82130317,-76.85081117,9418.32,105.569687,-79.94236,-170.730942,84.61587944,-198.8088208,1.26e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,553080,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4636545.106,688903.9807,-422083.0176,0,0,0,1848563.799,1806765.799,0,0,0,3690498.425,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529863,2025-04-01 17:51:03,44642,1250194.159,-5347233.998,3251739.486,30.80052134,-76.84051262,9418.32,105.569962,-79.863075,-170.767883,84.615887,-198.8088257,-1.74E-06,216.0667,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,168783,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4636227.616,689703.3772,-422242.2657,0,0,0,1847535.594,1805982.041,0,0,0,3691844.12,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529875,2025-04-01 17:51:15,44642,1251406.994,-5348146.418,3249784.991,30.78002972,-76.83036009,9418.32,105.57019,-79.784897,-170.804276,84.61588086,-198.8088233,3.13e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,646014,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4635914.253,690491.726,-422398.7403,0,0,0,1846522.57,1805208.314,0,0,0,3693170.507,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529887,2025-04-01 17:51:27,44642,1252635.75,-5349069.894,3247804.429,30.75926918,-76.82007648,9418.32,105.570396,-79.705681,-170.841125,84.61588166,-198.8088194,4.21e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,249380,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4635596.466,691290.5398,-422556.7136,0,0,0,1845497.088,1804423.508,0,0,0,3694513.776,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529898,2025-04-01 17:51:38,44642,1253875.103,-5350000.403,3245806.353,30.73832953,-76.80970644,9418.32,105.570572,-79.625771,-170.878281,84.61588328,-198.8088235,-4.24E-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,953275,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4635275.621,692096.3626,-422715.4813,0,0,0,1844463.61,1803630.991,0,0,0,3695868.098,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529910,2025-04-01 17:51:50,44642,1255096.058,-5350916.178,3243837.526,30.71770079,-76.79949255,9418.32,105.570717,-79.54705,-170.914856,84.61588533,-198.8088263,-1.02E-06,216.0667,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,484199,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4634959.229,692890.3388,-422871.3352,0,0,0,1843446.314,1802849.316,0,0,0,3697201.787,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529923,2025-04-01 17:52:03,44642,1256477.966,-5351951.577,3241608.654,30.69435262,-76.78793482,9418.32,105.570839,-79.457939,-170.956223,84.61588386,-198.808824,-9.30E-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,532852,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4634600.755,693789.1213,-423047.0674,0,0,0,1842295.914,1801963.489,0,0,0,3698710.661,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529935,2025-04-01 17:52:15,44642,1257744.146,-5352899.242,3239565.972,30.67295975,-76.77734744,9418.32,105.570915,-79.376282,-170.994095,84.61588167,-198.808816,5.8e-07,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,517441,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4634271.954,694612.7643,-423207.4604,0,0,0,1841242.791,1801150.815,0,0,0,3700092.585,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743529945,2025-04-01 17:52:25,44642,1258850.605,-5353726.566,3237780.592,30.65426539,-76.76809752,9418.32,105.570961,-79.304924,-171.027176,84.61588532,-198.8088169,3.82e-06,216.0666,156.9447,7,Air,TRUE,FALSE,Neutral,0,0,0,965621,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4633984.358,695332.6107,-423347.1325,0,0,0,1840323.242,1800439.846,0,0,0,3701299.73,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
